parliamentarian_1,parliamentarian_2,proportion_agreement
"Castillo, Nathalie","Mellado, Miguel",0.9894598155467721
"Riquelme, Marcela","Trisotti, Renzo",0.9894598155467721
"Araya, Cristián","Nuyado, Emilia",0.9894598155467721
"Rojas, Camila","Sánchez, Luis",0.9907773386034255
"Araya, Cristián","Winter, Gonzalo",0.9907773386034255
"Araya, Cristián","Riquelme, Marcela",0.9907773386034255
"Gazmuri, Ana María","Teao, Hotuiti",0.9907773386034255
"Mix, Claudia","Romero, Agustín",0.9907773386034255
"Meza, José Carlos","Winter, Gonzalo",0.9907773386034255
"Ojeda, Mauricio","Pérez, Catalina",0.9907773386034255
"Araya, Cristián","Delgado, Viviana",0.9907773386034255
"Araya, Cristián","Yeomans, Gael",0.9920948616600791
"Acevedo, María Candelaria","Alessandri, Jorge",0.9920948616600791
"Flores, Camila","Pizarro, Lorena",0.9920948616600791
"De la Carrera, Gonzalo","Sagardia, Clara",0.9920948616600791
"Donoso, Felipe","Mix, Claudia",0.9920948616600791
"Barchiesi, Chiara","Fries, Lorena",0.9920948616600791
"Martínez, Cristóbal","Mix, Claudia",0.9920948616600791
"Brito, Jorge","Celis, Andrés",0.9920948616600791
"Kaiser, Johannes","Rosas, Patricio",0.9920948616600791
"Jürgensen, Harry","Sáez, Jaime",0.9920948616600791
"Cuello, Luis Alberto","Matheson, Christian",0.9934123847167325
"Gazmuri, Ana María","Ramírez, Guillermo",0.9934123847167325
"Gazmuri, Ana María","Ojeda, Mauricio",0.9934123847167325
"Ojeda, Mauricio","Rojas, Camila",0.9934123847167325
"Araya, Cristián","Sáez, Jaime",0.9934123847167325
"Lilayu, Daniel","Ñanco, Ericka",0.9934123847167325
"Jürgensen, Harry","Morales, Javiera",0.9934123847167325
"Ramírez, Guillermo","Sáez, Jaime",0.9934123847167325
"Cornejo, Eduardo","Tello, Carolina",0.9934123847167325
"Ibáñez, Diego","Naveillan, Gloria",0.9934123847167325
"Fries, Lorena","Sulantay, Marco Antonio",0.9934123847167325
"Meza, José Carlos","Ñanco, Ericka",0.9934123847167325
"Fries, Lorena","Romero, Agustín",0.9934123847167325
"Nuyado, Emilia","Schubert, Stephan",0.9934123847167325
"Ibáñez, Diego","Lilayu, Daniel",0.9934123847167325
"Celis, Andrés","Sagardia, Clara",0.9934123847167325
"Concha, Sara","Ñanco, Ericka",0.9934123847167325
"Fries, Lorena","Martínez, Cristóbal",0.994729907773386
"Pizarro, Lorena","Urruticoechea, Cristóbal",0.994729907773386
"Concha, Sara","Serrano, Daniela",0.994729907773386
"Bello, María Francisca","Romero, Agustín",0.994729907773386
"Longton, Andrés","Pizarro, Lorena",0.994729907773386
"Barchiesi, Chiara","Veloso, Consuelo",0.994729907773386
"Naveillan, Gloria","Sáez, Jaime",0.9960474308300395
"Acevedo, María Candelaria","Matheson, Christian",0.9960474308300395
"Barchiesi, Chiara","Nuyado, Emilia",0.9960474308300395
"Bobadilla, Sergio","Rojas, Camila",0.9960474308300395
"Ramírez, Guillermo","Veloso, Consuelo",0.9960474308300395
"Bobadilla, Sergio","Pérez, Catalina",0.9960474308300395
"Bugueño, Félix","Ojeda, Mauricio",0.9960474308300395
"Durán, Jorge","González, Félix",0.9960474308300395
"Arce, Mónica","Romero, Agustín",0.9960474308300395
"Martínez, Cristóbal","Serrano, Daniela",0.9960474308300395
"Concha, Sara","Cuello, Luis Alberto",0.9960474308300395
"Pulgar, Francisco","Romero, Leonidas",0.9960474308300395
"Delgado, Viviana","Sánchez, Luis",0.9960474308300395
"Riquelme, Marcela","Sulantay, Marco Antonio",0.9960474308300395
"Naveillan, Gloria","Pérez, Catalina",0.9960474308300395
"Castillo, Nathalie","Irarrázaval, Juan",0.9960474308300395
"Schalper, Diego","Serrano, Daniela",0.9960474308300395
"Giordano, Andrés","Moreno, Benjamín",0.9960474308300395
"Berger, Bernardo","Ramírez, Matías",0.997364953886693
"Fries, Lorena","Kaiser, Johannes",0.997364953886693
"Celis, Andrés","Cuello, Luis Alberto",0.997364953886693
"Barchiesi, Chiara","Bugueño, Félix",0.997364953886693
"Berger, Bernardo","Mix, Claudia",0.997364953886693
"Barrera, Boris","Labbé, Cristian",0.997364953886693
"Arce, Mónica","Kaiser, Johannes",0.997364953886693
"Jürgensen, Harry","Ñanco, Ericka",0.997364953886693
"Kaiser, Johannes","Manouchehri, Daniel",0.997364953886693
"Kaiser, Johannes","Melo, Daniel",0.997364953886693
"Celis, Andrés","Gazmuri, Ana María",0.997364953886693
"Ibáñez, Diego","Martínez, Cristóbal",0.997364953886693
"Araya, Cristián","Cariola, Karol",0.997364953886693
"Bobadilla, Sergio","Hertz, Carmen",0.997364953886693
"Celis, Andrés","Pérez, Catalina",0.997364953886693
"Cornejo, Eduardo","Gazmuri, Ana María",0.9986824769433466
"Ramírez, Guillermo","Riquelme, Marcela",0.9986824769433466
"Castillo, Nathalie","Teao, Hotuiti",0.9986824769433466
"Cornejo, Eduardo","Giordano, Andrés",0.9986824769433466
"Hertz, Carmen","Muñoz, Francesca",0.9986824769433466
"Castillo, Nathalie","De la Carrera, Gonzalo",0.9986824769433466
"Jürgensen, Harry","Sagardia, Clara",0.9986824769433466
"Benavente, Gustavo","Fries, Lorena",0.9986824769433466
"Hirsch, Tomás","Lilayu, Daniel",0.9986824769433466
"Trisotti, Renzo","Yeomans, Gael",0.9986824769433466
"Bravo, Marta","Cuello, Luis Alberto",0.9986824769433466
"Araya, Cristián","Pérez, Catalina",0.9986824769433466
"Gazmuri, Ana María","Sulantay, Marco Antonio",0.9986824769433466
"Giordano, Andrés","Moreira, Cristhian",0.9986824769433466
"Benavente, Gustavo","Winter, Gonzalo",0.9986824769433466
"Concha, Sara","Ibáñez, Diego",0.9986824769433466
"Bravo, Ana María","Ojeda, Mauricio",0.9986824769433466
"Alessandri, Jorge","Cariola, Karol",0.9986824769433466
"Sulantay, Marco Antonio","Veloso, Consuelo",0.9986824769433466
"Cicardini, Daniella","Ojeda, Mauricio",1.0
"Concha, Sara","Hertz, Carmen",1.0
"Cornejo, Eduardo","Placencia, Alejandra",1.0
"Bravo, Marta","Serrano, Daniela",1.0
"Celis, Andrés","Sáez, Jaime",1.0
"Coloma, Juan Antonio","Serrano, Daniela",1.0
"Del Real, Catalina","Delgado, Viviana",1.0
"Barrera, Boris","Urruticoechea, Cristóbal",1.0
"Matheson, Christian","Morales, Javiera",1.0
"De la Carrera, Gonzalo","Placencia, Alejandra",1.0
"Hertz, Carmen","Moreira, Cristhian",1.0
"Cariola, Karol","Meza, José Carlos",1.0
"Romero, Agustín","Yeomans, Gael",1.0
"Gazmuri, Ana María","Schubert, Stephan",1.0
"Del Real, Catalina","González, Félix",1.0
"Concha, Sara","Riquelme, Marcela",1.0013175230566536
"Melo, Daniel","Meza, José Carlos",1.0013175230566536
"Coloma, Juan Antonio","Veloso, Consuelo",1.0013175230566536
"Bello, María Francisca","Celis, Andrés",1.0013175230566536
"Labbé, Cristian","Serrano, Daniela",1.0013175230566536
"Moreno, Benjamín","Pérez, Catalina",1.0013175230566536
"Meza, José Carlos","Tello, Carolina",1.0013175230566536
"Rojas, Camila","Romero, Leonidas",1.0013175230566536
"Delgado, Viviana","Moreno, Benjamín",1.0013175230566536
"Flores, Camila","Palma, Hernán",1.0013175230566536
"Lilayu, Daniel","Rojas, Camila",1.0013175230566536
"Benavente, Gustavo","Veloso, Consuelo",1.0013175230566536
"Benavente, Gustavo","Tello, Carolina",1.0013175230566536
"Pizarro, Lorena","Pérez, Marlene",1.0013175230566536
"Coloma, Juan Antonio","Tello, Carolina",1.0013175230566536
"Acevedo, María Candelaria","Martínez, Cristóbal",1.002635046113307
"Barchiesi, Chiara","Mix, Claudia",1.002635046113307
"Becker, Miguel Ángel","Ramírez, Matías",1.002635046113307
"Hertz, Carmen","Ossandón, Ximena",1.002635046113307
"Coloma, Juan Antonio","Palma, Hernán",1.002635046113307
"Hertz, Carmen","Sánchez, Luis",1.002635046113307
"Jürgensen, Harry","Riquelme, Marcela",1.002635046113307
"Bobadilla, Sergio","Palma, Hernán",1.002635046113307
"Ramírez, Matías","Urruticoechea, Cristóbal",1.002635046113307
"Bravo, Marta","Cariola, Karol",1.002635046113307
"Ibáñez, Diego","Jürgensen, Harry",1.002635046113307
"Benavente, Gustavo","Morales, Javiera",1.002635046113307
"Cid, Sofía","Giordano, Andrés",1.002635046113307
"Carter, Álvaro","Veloso, Consuelo",1.002635046113307
"Berger, Bernardo","Castillo, Nathalie",1.002635046113307
"Bello, María Francisca","Bobadilla, Sergio",1.002635046113307
"Alessandri, Jorge","Gazmuri, Ana María",1.002635046113307
"Cid, Sofía","Winter, Gonzalo",1.002635046113307
"Bobadilla, Sergio","Sáez, Jaime",1.0039525691699605
"Barrera, Boris","Bravo, Marta",1.0039525691699605
"Benavente, Gustavo","Giordano, Andrés",1.0039525691699605
"Celis, Andrés","Placencia, Alejandra",1.0039525691699605
"Cornejo, Eduardo","Ibáñez, Diego",1.0039525691699605
"Mix, Claudia","Teao, Hotuiti",1.0039525691699605
"Gazmuri, Ana María","Moreira, Cristhian",1.0039525691699605
"Cariola, Karol","Mellado, Miguel",1.0039525691699605
"Teao, Hotuiti","Ñanco, Ericka",1.0039525691699605
"Bugueño, Félix","Sánchez, Luis",1.0039525691699605
"Coloma, Juan Antonio","Winter, Gonzalo",1.0039525691699605
"Irarrázaval, Juan","Pizarro, Lorena",1.0039525691699605
"Arce, Mónica","Ojeda, Mauricio",1.0039525691699605
"Coloma, Juan Antonio","Giordano, Andrés",1.0039525691699605
"Alessandri, Jorge","Placencia, Alejandra",1.0039525691699605
"Sagardia, Clara","Schubert, Stephan",1.0039525691699605
"Cuello, Luis Alberto","De la Carrera, Gonzalo",1.0039525691699605
"Naranjo, Jaime","Naveillan, Gloria",1.0039525691699605
"Castillo, Nathalie","Schalper, Diego",1.005270092226614
"Del Real, Catalina","Pizarro, Lorena",1.005270092226614
"Araya, Cristián","Palma, Hernán",1.005270092226614
"Rojas, Camila","Schubert, Stephan",1.005270092226614
"Carter, Álvaro","Riquelme, Marcela",1.005270092226614
"Ramírez, Guillermo","Sagardia, Clara",1.005270092226614
"Alessandri, Jorge","Ibáñez, Diego",1.005270092226614
"Flores, Camila","Tello, Carolina",1.005270092226614
"Cuello, Luis Alberto","Labbé, Cristian",1.005270092226614
"Schubert, Stephan","Winter, Gonzalo",1.005270092226614
"Coloma, Juan Antonio","Morales, Javiera",1.005270092226614
"Barchiesi, Chiara","Rojas, Camila",1.005270092226614
"Mellado, Miguel","Ramírez, Matías",1.005270092226614
"Mellado, Miguel","Veloso, Consuelo",1.005270092226614
"Moreno, Benjamín","Nuyado, Emilia",1.005270092226614
"Nuyado, Emilia","Urruticoechea, Cristóbal",1.0065876152832676
"Barchiesi, Chiara","Bello, María Francisca",1.0065876152832676
"Araya, Cristián","Bugueño, Félix",1.0065876152832676
"Morales, Javiera","Schalper, Diego",1.0065876152832676
"Acevedo, María Candelaria","Teao, Hotuiti",1.0065876152832676
"Castillo, Nathalie","Labra, Paula",1.0065876152832676
"Brito, Jorge","Lilayu, Daniel",1.0065876152832676
"Del Real, Catalina","Nuyado, Emilia",1.0065876152832676
"Martínez, Cristóbal","Morales, Javiera",1.0065876152832676
"Alessandri, Jorge","Morales, Javiera",1.0065876152832676
"Araya, Cristián","Veloso, Consuelo",1.0065876152832676
"Giordano, Andrés","Ramírez, Guillermo",1.0065876152832676
"Barrera, Boris","Moreira, Cristhian",1.0065876152832676
"Barchiesi, Chiara","Sagardia, Clara",1.0065876152832676
"Matheson, Christian","Veloso, Consuelo",1.0065876152832676
"Santibáñez, Marisela","Sauerbaum, Frank",1.0065876152832676
"Hertz, Carmen","Martínez, Cristóbal",1.0065876152832676
"Cid, Sofía","Sagardia, Clara",1.0065876152832676
"Bobadilla, Sergio","Sagardia, Clara",1.007905138339921
"Sulantay, Marco Antonio","Yeomans, Gael",1.007905138339921
"Fries, Lorena","Raphael, Marcia",1.007905138339921
"Bello, María Francisca","Sánchez, Luis",1.007905138339921
"Morales, Javiera","Ramírez, Guillermo",1.007905138339921
"Flores, Camila","Videla, Sebastián",1.007905138339921
"Lilayu, Daniel","Placencia, Alejandra",1.007905138339921
"Cuello, Luis Alberto","Urruticoechea, Cristóbal",1.007905138339921
"Nuyado, Emilia","Ramírez, Guillermo",1.007905138339921
"Cid, Sofía","Sáez, Jaime",1.007905138339921
"Pizarro, Lorena","Raphael, Marcia",1.007905138339921
"Acevedo, María Candelaria","Naveillan, Gloria",1.0092226613965745
"Coloma, Juan Antonio","Mix, Claudia",1.0092226613965745
"Jürgensen, Harry","Palma, Hernán",1.0092226613965745
"Weisse, Flor","Yeomans, Gael",1.0092226613965745
"Arce, Mónica","Meza, José Carlos",1.0092226613965745
"Barrera, Boris","Romero, Leonidas",1.0092226613965745
"Benavente, Gustavo","Sáez, Jaime",1.0092226613965745
"Cariola, Karol","Jürgensen, Harry",1.0092226613965745
"Cariola, Karol","Martínez, Cristóbal",1.0092226613965745
"Giordano, Andrés","Labra, Paula",1.0092226613965745
"Brito, Jorge","Romero, Agustín",1.0092226613965745
"Ramírez, Matías","Romero, Leonidas",1.0092226613965745
"Fuenzalida, Juan","Pizarro, Lorena",1.0092226613965745
"Donoso, Felipe","Yeomans, Gael",1.0092226613965745
"Coloma, Juan Antonio","Sáez, Jaime",1.0092226613965745
"Matheson, Christian","Tello, Carolina",1.0092226613965745
"Hertz, Carmen","Kaiser, Johannes",1.0092226613965745
"Cornejo, Eduardo","Melo, Daniel",1.0092226613965745
"Placencia, Alejandra","Weisse, Flor",1.0092226613965745
"Donoso, Felipe","Veloso, Consuelo",1.010540184453228
"Alessandri, Jorge","Giordano, Andrés",1.010540184453228
"Naveillan, Gloria","Palma, Hernán",1.010540184453228
"Cuello, Luis Alberto","Trisotti, Renzo",1.010540184453228
"Carter, Álvaro","Pizarro, Lorena",1.010540184453228
"Coloma, Juan Antonio","Placencia, Alejandra",1.010540184453228
"Martínez, Cristóbal","Veloso, Consuelo",1.010540184453228
"Alessandri, Jorge","Sáez, Jaime",1.010540184453228
"Meza, José Carlos","Morales, Javiera",1.010540184453228
"Alessandri, Jorge","Tello, Carolina",1.010540184453228
"Cid, Sofía","Ibáñez, Diego",1.010540184453228
"Giordano, Andrés","Martínez, Cristóbal",1.010540184453228
"Beltrán, Juan Carlos","Mix, Claudia",1.010540184453228
"Barchiesi, Chiara","Delgado, Viviana",1.010540184453228
"Bugueño, Félix","Jürgensen, Harry",1.010540184453228
"Romero, Leonidas","Tapia, Cristián",1.0118577075098814
"Brito, Jorge","Ojeda, Mauricio",1.0118577075098814
"Cornejo, Eduardo","Pérez, Catalina",1.0118577075098814
"Cid, Sofía","Placencia, Alejandra",1.0118577075098814
"Becker, Miguel Ángel","Cariola, Karol",1.0118577075098814
"Ossandón, Ximena","Pizarro, Lorena",1.0118577075098814
"Barrera, Boris","Teao, Hotuiti",1.0118577075098814
"Durán, Jorge","Ramírez, Matías",1.0118577075098814
"Sulantay, Marco Antonio","Winter, Gonzalo",1.0118577075098814
"Acevedo, María Candelaria","Bravo, Marta",1.0118577075098814
"Pizarro, Lorena","Sauerbaum, Frank",1.013175230566535
"Becker, Miguel Ángel","Castillo, Nathalie",1.013175230566535
"Cornejo, Eduardo","Palma, Hernán",1.013175230566535
"Benavente, Gustavo","Yeomans, Gael",1.013175230566535
"Castillo, Nathalie","Labbé, Cristian",1.013175230566535
"Benavente, Gustavo","Palma, Hernán",1.013175230566535
"Schalper, Diego","Winter, Gonzalo",1.013175230566535
"Ibáñez, Diego","Schalper, Diego",1.013175230566535
"Celis, Andrés","Rosas, Patricio",1.013175230566535
"Ibáñez, Diego","Trisotti, Renzo",1.013175230566535
"Castillo, Nathalie","Urruticoechea, Cristóbal",1.013175230566535
"Tello, Carolina","Weisse, Flor",1.013175230566535
"Romero, Leonidas","Yeomans, Gael",1.013175230566535
"Donoso, Felipe","Tello, Carolina",1.013175230566535
"Morales, Javiera","Moreno, Benjamín",1.013175230566535
"Cariola, Karol","Cid, Sofía",1.0144927536231885
"Bobadilla, Sergio","Riquelme, Marcela",1.0144927536231885
"Romero, Leonidas","Sáez, Jaime",1.0144927536231885
"Fries, Lorena","Teao, Hotuiti",1.0144927536231885
"González, Félix","Ramírez, Guillermo",1.0144927536231885
"Kaiser, Johannes","Schneider, Emilia",1.0144927536231885
"Labra, Paula","Veloso, Consuelo",1.0144927536231885
"Hertz, Carmen","Rey, Hugo",1.0144927536231885
"Matheson, Christian","Riquelme, Marcela",1.0144927536231885
"Flores, Camila","Serrano, Daniela",1.0144927536231885
"Jürgensen, Harry","Yeomans, Gael",1.0144927536231885
"Cornejo, Eduardo","Sáez, Jaime",1.0144927536231885
"Lilayu, Daniel","Sáez, Jaime",1.0144927536231885
"Matheson, Christian","Ñanco, Ericka",1.0144927536231885
"Sánchez, Luis","Veloso, Consuelo",1.0144927536231885
"Cornejo, Eduardo","Riquelme, Marcela",1.0144927536231885
"Berger, Bernardo","Santibáñez, Marisela",1.0144927536231885
"Giordano, Andrés","Naveillan, Gloria",1.0144927536231885
"Ramírez, Matías","Trisotti, Renzo",1.0158102766798418
"Cid, Sofía","Tello, Carolina",1.0158102766798418
"Molina, Helia","Weisse, Flor",1.0158102766798418
"Beltrán, Juan Carlos","Castillo, Nathalie",1.0158102766798418
"Araya, Cristián","Sagardia, Clara",1.0158102766798418
"Acevedo, María Candelaria","Cid, Sofía",1.0158102766798418
"Moreno, Benjamín","Palma, Hernán",1.0158102766798418
"Giordano, Andrés","Trisotti, Renzo",1.0158102766798418
"Cariola, Karol","Moreno, Benjamín",1.0158102766798418
"Araya, Cristián","Morales, Javiera",1.0158102766798418
"Martínez, Cristóbal","Tello, Carolina",1.0158102766798418
"Longton, Andrés","Ramírez, Matías",1.0158102766798418
"Cordero, María Luisa","Ramírez, Matías",1.0158102766798418
"Celis, Andrés","Tello, Carolina",1.0158102766798418
"Cordero, María Luisa","Pizarro, Lorena",1.0158102766798418
"Cordero, María Luisa","Delgado, Viviana",1.0158102766798418
"Trisotti, Renzo","Veloso, Consuelo",1.0158102766798418
"Castillo, Nathalie","Castro, José Miguel",1.0158102766798418
"Cariola, Karol","Ojeda, Mauricio",1.0158102766798418
"Castro, José Miguel","Pizarro, Lorena",1.0158102766798418
"Bello, María Francisca","Cornejo, Eduardo",1.0158102766798418
"Moreno, Benjamín","Sagardia, Clara",1.0158102766798418
"Cicardini, Daniella","Meza, José Carlos",1.0158102766798418
"Labra, Paula","Mix, Claudia",1.0171277997364954
"Acevedo, María Candelaria","Moreira, Cristhian",1.0171277997364954
"Ibáñez, Diego","Moreno, Benjamín",1.0171277997364954
"Bórquez, Fernando","Ramírez, Matías",1.0171277997364954
"Arce, Mónica","Sánchez, Luis",1.0171277997364954
"Serrano, Daniela","Trisotti, Renzo",1.0171277997364954
"Moreno, Benjamín","Sáez, Jaime",1.0171277997364954
"Romero, Agustín","Rosas, Patricio",1.0171277997364954
"Ibáñez, Diego","Matheson, Christian",1.0171277997364954
"Coloma, Juan Antonio","Gazmuri, Ana María",1.0171277997364954
"Bobadilla, Sergio","Ñanco, Ericka",1.0171277997364954
"Cid, Sofía","Riquelme, Marcela",1.018445322793149
"Barchiesi, Chiara","Melo, Daniel",1.018445322793149
"Gazmuri, Ana María","Trisotti, Renzo",1.018445322793149
"Morales, Javiera","Ojeda, Mauricio",1.018445322793149
"Alessandri, Jorge","Veloso, Consuelo",1.018445322793149
"Mix, Claudia","Von Mühlenbrock, Gastón",1.018445322793149
"Pizarro, Lorena","Von Mühlenbrock, Gastón",1.018445322793149
"Lilayu, Daniel","Morales, Javiera",1.018445322793149
"Cicardini, Daniella","Naveillan, Gloria",1.018445322793149
"Concha, Sara","Morales, Javiera",1.018445322793149
"Bello, María Francisca","Meza, José Carlos",1.018445322793149
"Mellado, Miguel","Mix, Claudia",1.018445322793149
"González, Marta","Romero, Agustín",1.018445322793149
"Barrera, Boris","Carter, Álvaro",1.018445322793149
"Benavente, Gustavo","Placencia, Alejandra",1.018445322793149
"Castillo, Nathalie","Von Mühlenbrock, Gastón",1.018445322793149
"Palma, Hernán","Weisse, Flor",1.0197628458498025
"Pérez, Joanna","Romero, Leonidas",1.0197628458498025
"Delgado, Viviana","Naveillan, Gloria",1.0197628458498025
"Acevedo, María Candelaria","Irarrázaval, Juan",1.0197628458498025
"Mellado, Miguel","Santibáñez, Marisela",1.0197628458498025
"Barchiesi, Chiara","Hertz, Carmen",1.0197628458498025
"Castillo, Nathalie","González, Mauro",1.0197628458498025
"Brito, Jorge","Matheson, Christian",1.0197628458498025
"Lilayu, Daniel","Tello, Carolina",1.0197628458498025
