level_0,index,parliamentarian_1,parliamentarian_2,proportion_agreement,region_1,region_2,partido_1,partido_2,Diputado_1,Diputado_2,sector_1,sector_2,person_1,person_2,label,sentiment,weight,node_vector_1,node_vector_2,same_party,same_sector,same_region,weight_edge,community_1,community_2,same_comunity,y_binaria,normalized_agreement
545,11696,"Mellado, Miguel","Rathgeb, Jorge",2.0039525691699605,Región de la Araucanía (11),Región de la Araucanía (11),RN,RN,Miguel Mellado Suazo,Jorge Rathgeb Schifferli,centro_derecha,centro_derecha,miguel mellado,jorge rathgeb,positive,,3.0,"(0.5149169564247131, -0.565479040145874, 0.319757342338562, 0.31109920144081116, 0.7973689436912537, -0.13707542419433594, -0.289449542760849, 0.18408244848251343, 0.32601630687713623, 0.45294612646102905, 0.2824724614620209, -0.11920913308858871)","(0.6640811562538147, -0.3797134757041931, -0.09222756326198578, 0.023340024054050446, 1.0647426843643188, 0.1836443841457367, -0.05533101037144661, 0.014889989048242569, 0.19879978895187378, 0.650799572467804, 0.19766965508460999, -0.48658785223960876)",1,1,1,1.5,3.0,3.0,1,1,0.8525896414342632
546,11703,"Bello, Maria Francisca","Giordano, Andres",2.005270092226614,Región de Valparaíso (16),Región Metropolitana de Santiago (47),CS,Ind-RD,Maria Francisca Bello Campos,Andres Giordano Salazar,izquierda,izquierda,francisca bello,andrés giordano,positive,,3.0,"(-0.6930207014083862, 0.5836769342422485, -0.42319488525390625, -0.1550309956073761, -0.0979531928896904, -0.18896746635437012, -0.15916118025779724, -0.31589776277542114, 0.06538401544094086, 0.26320335268974304, -0.08222538977861404, -0.1728510558605194)","(-0.6557130217552185, 0.6899177432060242, -0.08609505742788315, -0.07238169759511948, -0.14065739512443542, -0.06194741278886795, -0.2486344277858734, -0.18720300495624542, 0.10872600972652435, 0.06190745532512665, -0.17432506382465363, -0.2566082179546356)",0,1,0,1.5,0.0,0.0,1,1,0.8535856573705181
547,11710,"Concha, Sara","Munoz, Francesca",2.007905138339921,Región de Ńuble (5),Región del Biobío (13),PSC,PSC,Sara Concha Smith,Francesca Munoz Gonzalez,derecha,derecha,sara concha,francesca muñoz,positive,,3.0,"(1.064326286315918, 0.12686966359615326, 0.8047046661376953, -0.4179203510284424, -0.025913849472999573, -0.26679885387420654, -0.18210211396217346, -0.41904354095458984, 0.3037022650241852, -0.22133778035640717, -0.1816408932209015, -0.03263005614280701)","(0.8633164763450623, 0.418435275554657, 1.1003223657608032, -0.10827561467885971, -0.15888196229934692, 0.009346075356006622, -0.39993348717689514, -0.2756942808628082, 0.1687650978565216, 0.09407395124435425, -0.1429423689842224, 0.39723750948905945)",1,1,0,1.5,7.0,7.0,1,1,0.8555776892430281
548,11714,"Irarrazaval, Juan","Kaiser, Johannes",2.007905138339921,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PLR,PLR,Juan Irarrazaval Rossel,Johannes Kaiser Barents-Von Hohenhagen,derecha,derecha,juan irarrázaval,johannes kaiser,negative,,0.5,"(0.0884288102388382, -0.6338031888008118, -0.21721690893173218, -0.1264137327671051, 0.004140451084822416, -0.66205233335495, -0.2094862163066864, -0.1622290462255478, 0.8029798269271851, -0.8503788113594055, -0.5602095127105713, -0.07556011527776718)","(0.09175875782966614, -0.7036693096160889, -0.12319058924913406, -0.13710972666740417, 0.11400880664587021, -0.5006994605064392, -0.06157030537724495, -0.014230264350771904, 0.6679415702819824, -0.6311754584312439, -0.45538759231567383, 0.09736055135726929)",1,1,1,-1.0,5.0,5.0,1,1,0.8555776892430281
549,11715,"Irarrazaval, Juan","Kaiser, Johannes",2.007905138339921,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PLR,PLR,Juan Irarrazaval Rossel,Johannes Kaiser Barents-Von Hohenhagen,derecha,derecha,juan irarrázaval,johannes kaiser,neutral,,2.0,"(0.0884288102388382, -0.6338031888008118, -0.21721690893173218, -0.1264137327671051, 0.004140451084822416, -0.66205233335495, -0.2094862163066864, -0.1622290462255478, 0.8029798269271851, -0.8503788113594055, -0.5602095127105713, -0.07556011527776718)","(0.09175875782966614, -0.7036693096160889, -0.12319058924913406, -0.13710972666740417, 0.11400880664587021, -0.5006994605064392, -0.06157030537724495, -0.014230264350771904, 0.6679415702819824, -0.6311754584312439, -0.45538759231567383, 0.09736055135726929)",1,1,1,0.5,5.0,5.0,1,1,0.8555776892430281
550,11716,"Irarrazaval, Juan","Kaiser, Johannes",2.007905138339921,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PLR,PLR,Juan Irarrazaval Rossel,Johannes Kaiser Barents-Von Hohenhagen,derecha,derecha,juan irarrázaval,johannes kaiser,positive,,3.0,"(0.0884288102388382, -0.6338031888008118, -0.21721690893173218, -0.1264137327671051, 0.004140451084822416, -0.66205233335495, -0.2094862163066864, -0.1622290462255478, 0.8029798269271851, -0.8503788113594055, -0.5602095127105713, -0.07556011527776718)","(0.09175875782966614, -0.7036693096160889, -0.12319058924913406, -0.13710972666740417, 0.11400880664587021, -0.5006994605064392, -0.06157030537724495, -0.014230264350771904, 0.6679415702819824, -0.6311754584312439, -0.45538759231567383, 0.09736055135726929)",1,1,1,1.5,5.0,5.0,1,1,0.8555776892430281
551,11723,"Ilabaca, Marcos","Saez, Jaime",2.0092226613965742,Región de Los Ríos (5),Región de Los Lagos (9),PS,RD,Marcos Ilabaca Cerda,Jaime Saez Quiroz,centro_izquierda,izquierda,marcos ilabaca,jaime sáez,positive,,3.0,"(-0.6085469722747803, -0.4445212185382843, 0.3449461758136749, -0.07103952020406723, 0.13798591494560242, 0.7097020149230957, 0.3865470588207245, -0.01669229567050934, -0.03312193602323532, -0.21486809849739075, -0.054818976670503616, 0.003096394008025527)","(-0.5988015532493591, -0.7248289585113525, 0.7413172125816345, 0.6005569696426392, -0.2554565370082855, 0.4511345326900482, 0.055493731051683426, -0.06136281043291092, 0.261380136013031, -0.08739450573921204, -0.13937972486019135, 0.03811610862612724)",0,0,0,1.5,1.0,1.0,1,1,0.856573705179283
552,11724,"Beltran, Juan Carlos","Munoz, Francesca",2.0092226613965742,Región de la Araucanía (11),Región del Biobío (13),RN,PSC,Juan Carlos Beltran Silva,Francesca Munoz Gonzalez,centro_derecha,derecha,juan carlos beltrán,francesca muñoz,positive,,3.0,"(1.290187954902649, 0.4908513128757477, 0.8283872008323669, -0.20910850167274475, -0.20346954464912415, -0.24160648882389069, -0.14162641763687134, -0.45870155096054077, -0.0030570081435143948, 0.05527810752391815, -0.06983665376901627, -0.05712305009365082)","(0.8633164763450623, 0.418435275554657, 1.1003223657608032, -0.10827561467885971, -0.15888196229934692, 0.009346075356006622, -0.39993348717689514, -0.2756942808628082, 0.1687650978565216, 0.09407395124435425, -0.1429423689842224, 0.39723750948905945)",0,0,0,1.5,7.0,7.0,1,1,0.856573705179283
553,11737,"Alessandri, Jorge","Ramirez, Guillermo",2.015810276679842,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),UDI,UDI,Jorge Alessandri Vergara,Guillermo Ramirez Diez,centro_derecha,centro_derecha,jorge alessandri,guillermo ramírez,positive,,3.0,"(0.4019070565700531, -0.494261234998703, -0.39444541931152344, 0.10104236751794815, 0.13489197194576263, -0.18696853518486023, -0.36178115010261536, 0.06555704772472382, -0.4399808347225189, -0.28970152139663696, -0.21045586466789246, -0.1143282875418663)","(0.29868990182876587, 0.01381832454353571, -0.35624924302101135, 0.5075188279151917, 0.4355458617210388, 0.3775927722454071, -0.4108975827693939, 0.532281756401062, -0.7182883024215698, 0.0009501018794253469, -0.27519160509109497, -0.18727947771549225)",1,1,1,1.5,3.0,3.0,1,1,0.861553784860558
554,11740,"Becker, Miguel Angel","Longton, Andres",2.017127799736496,Región de la Araucanía (11),Región de Valparaíso (16),RN,RN,Miguel Becker Alvear,Andres Longton Herrera,centro_derecha,centro_derecha,miguel ángel becker,andrés longton,positive,,3.0,"(0.674088180065155, -0.2116994857788086, 0.05601144954562187, 0.08181347697973251, 1.0391769409179688, 0.10464686900377274, -0.13788919150829315, -0.12869630753993988, 0.15490347146987915, 0.2593810260295868, 0.47832801938056946, -0.5422213077545166)","(0.6139987111091614, -0.0420677550137043, 0.09631829708814621, -0.2549728453159332, 0.6939718723297119, 0.20735567808151245, -0.21682986617088318, -0.4489363431930542, 0.19323210418224335, -0.21372488141059875, 0.4594913423061371, -0.594648540019989)",1,1,0,1.5,3.0,3.0,1,1,0.8625498007968135
555,11744,"Bugueno, Felix","Giordano, Andres",2.017127799736496,Región del Libertador General Bernardo O'Higgins (9),Región Metropolitana de Santiago (47),Comunes,Ind-RD,Felix Bugueno Sotelo,Andres Giordano Salazar,izquierda,izquierda,félix bugueño,andrés giordano,positive,,3.0,"(-0.767809271812439, 0.7336240410804749, -0.3429037928581238, -0.15748777985572815, -0.07667707651853561, -0.16978858411312103, -0.2950199544429779, -0.2443094104528427, 0.054530419409275055, 0.1101265475153923, -0.03391369804739952, -0.2120307832956314)","(-0.6557130217552185, 0.6899177432060242, -0.08609505742788315, -0.07238169759511948, -0.14065739512443542, -0.06194741278886795, -0.2486344277858734, -0.18720300495624542, 0.10872600972652435, 0.06190745532512665, -0.17432506382465363, -0.2566082179546356)",0,1,0,1.5,0.0,0.0,1,1,0.8625498007968135
556,11745,"Castillo, Nathalie","Cuello, Luis Alberto",2.017127799736496,Región de Coquimbo (7),Región de Valparaíso (16),PCCh,PCCh,Nathalie Castillo Rojas,Luis Cuello Pena y Lillo,izquierda,izquierda,nathalie castillo,luis cuello,positive,,3.0,"(-0.8092057704925537, 0.7760384678840637, -0.3340529501438141, -0.11934711039066315, -0.13445216417312622, -0.14021965861320496, -0.15740054845809937, -0.09640427678823471, 0.28907132148742676, 0.029042266309261322, -0.2405732423067093, -0.3294845223426819)","(-0.6006969213485718, 0.6191859841346741, -0.24500775337219238, -0.024306442588567734, 0.26989275217056274, 0.014180215075612068, 0.10820265114307404, -0.13371019065380096, 0.009708849713206291, -0.1963072568178177, -0.2602418065071106, -0.3198695480823517)",1,1,0,1.5,0.0,0.0,1,1,0.8625498007968135
557,11749,"Bobadilla, Sergio","Cornejo, Eduardo",2.0197628458498023,Región del Biobío (13),Región del Libertador General Bernardo O'Higgins (9),UDI,UDI,Sergio Bobadilla Munoz,Eduardo Cornejo Lagos,centro_derecha,centro_derecha,sergio bobadilla,eduardo cornejo,negative,,0.5,"(0.8366066813468933, 0.12245629727840424, -0.9530709981918335, 0.45356234908103943, -0.504688024520874, 0.4875708818435669, 0.05731780827045441, -0.009998638182878494, 0.05225972458720207, -0.27970007061958313, 0.13020622730255127, 0.17982208728790283)","(1.0430419445037842, 0.4225611090660095, -0.777855396270752, 0.4634683132171631, -0.6657615900039673, 0.44943585991859436, 0.5613369345664978, -0.13098633289337158, 0.09661883860826492, -0.181640625, -0.07364773750305176, 0.1896359771490097)",1,1,0,-1.0,1.0,6.0,0,1,0.8645418326693229
558,11756,"Lilayu, Daniel","Weisse, Flor",2.021080368906456,Región de Los Lagos (9),Región del Biobío (13),UDI,UDI,Daniel Lilayu Vivanco,Flor Weisse Novoa,centro_derecha,centro_derecha,daniel lilayu,flor weisse,positive,,3.0,"(0.3927661180496216, -0.18345585465431213, -0.7454008460044861, 0.7734689116477966, -0.03647441044449806, 0.6017210483551025, -0.3387516736984253, 0.43900081515312195, -0.4911862909793854, -0.019403912127017975, -0.24722036719322205, 0.2425178587436676)","(0.7492145299911499, -0.09251458197832108, -0.9947445392608643, 0.4519234001636505, -0.18849317729473114, 0.355893075466156, 0.09074534475803375, -0.013865157961845398, -0.10755985230207443, 0.022682225331664085, -0.07653800398111343, 0.24342505633831024)",1,1,0,1.5,1.0,6.0,0,1,0.8655378486055781
559,11762,"Acevedo, Maria Candelaria","Giordano, Andres",2.0223978919631094,Región del Biobío (13),Región Metropolitana de Santiago (47),PCCh,Ind-RD,Maria Candelaria Acevedo Saez,Andres Giordano Salazar,izquierda,izquierda,candelaria acevedo,andrés giordano,positive,,3.0,"(-0.1772923320531845, 0.8124851584434509, -0.391501784324646, 0.02649626135826111, -0.27370935678482056, -0.0935874655842781, 0.07151135057210922, -0.4815962612628937, 0.11742003262042999, 0.0648474171757698, -0.2737222909927368, -0.219064861536026)","(-0.6557130217552185, 0.6899177432060242, -0.08609505742788315, -0.07238169759511948, -0.14065739512443542, -0.06194741278886795, -0.2486344277858734, -0.18720300495624542, 0.10872600972652435, 0.06190745532512665, -0.17432506382465363, -0.2566082179546356)",0,1,0,1.5,0.0,0.0,1,1,0.8665338645418329
560,11775,"Acevedo, Maria Candelaria","Bugueno, Felix",2.027667984189723,Región del Biobío (13),Región del Libertador General Bernardo O'Higgins (9),PCCh,Comunes,Maria Candelaria Acevedo Saez,Felix Bugueno Sotelo,izquierda,izquierda,candelaria acevedo,félix bugueño,positive,,3.0,"(-0.1772923320531845, 0.8124851584434509, -0.391501784324646, 0.02649626135826111, -0.27370935678482056, -0.0935874655842781, 0.07151135057210922, -0.4815962612628937, 0.11742003262042999, 0.0648474171757698, -0.2737222909927368, -0.219064861536026)","(-0.767809271812439, 0.7336240410804749, -0.3429037928581238, -0.15748777985572815, -0.07667707651853561, -0.16978858411312103, -0.2950199544429779, -0.2443094104528427, 0.054530419409275055, 0.1101265475153923, -0.03391369804739952, -0.2120307832956314)",0,1,0,1.5,0.0,0.0,1,1,0.8705179282868527
561,11778,"Astudillo, Danisa","Mellado, Cosme",2.028985507246377,Región de Tarapacá (3),Región del Libertador General Bernardo O'Higgins (9),PS,PR,Danisa Astudillo Peiretti,Cosme Mellado Pino,centro_izquierda,centro_izquierda,danisa astudillo,cosme mellado,positive,,3.0,"(-0.5721779465675354, 0.4174717962741852, 0.4567740559577942, 0.2715294063091278, 0.613278865814209, 0.18494513630867004, 0.9724663496017456, 0.047798726707696915, 0.04706285521388054, -0.5436705350875854, 0.485362708568573, 0.3956000506877899)","(-0.7245451211929321, -0.509463369846344, 0.6118914484977722, 0.4835319519042969, 0.0035490866284817457, 0.375702828168869, 0.39874619245529175, 0.031991783529520035, 0.16498540341854095, -0.11753306537866592, 0.3098754286766052, 0.42911496758461)",0,1,0,1.5,4.0,1.0,0,1,0.8715139442231079
562,11788,"Morales, Javiera","Rojas, Camila",2.031620553359684,Región de Magallanes y la Antártica Chilena (3),Región de Valparaíso (16),CS,Comunes,Javiera Morales Alvarado,Camila Rojas Valderrama,izquierda,izquierda,javiera morales,camila rojas,positive,,3.0,"(0.06960955262184143, -0.10713828355073929, -0.2262660562992096, -0.12552326917648315, -0.012485487386584282, -0.21447904407978058, 0.783318281173706, -0.3399776816368103, -0.49533000588417053, 0.6580662131309509, -0.5619789361953735, -0.25006839632987976)","(-0.10191337019205093, -0.5941141843795776, 0.38814660906791687, 0.1317492127418518, -0.26993638277053833, -0.22349247336387634, 0.6121668219566345, -0.28135108947753906, -0.2287617176771164, -0.046757690608501434, -0.7965307235717773, -0.12504546344280243)",0,1,0,1.5,1.0,1.0,1,1,0.873505976095618
563,11797,"Trisotti, Renzo","Weisse, Flor",2.035573122529644,Región de Tarapacá (3),Región del Biobío (13),UDI,UDI,Renzo Trisotti Martinez,Flor Weisse Novoa,centro_derecha,centro_derecha,renzo trisotti,flor weisse,positive,,3.0,"(0.7679299712181091, -0.0780341625213623, -0.8394467234611511, 0.3747083246707916, 0.04735131934285164, 0.22592054307460785, 0.350392609834671, -0.1407461166381836, 0.3797835409641266, -0.45684972405433655, -0.09827522188425064, 0.09887111932039261)","(0.7492145299911499, -0.09251458197832108, -0.9947445392608643, 0.4519234001636505, -0.18849317729473114, 0.355893075466156, 0.09074534475803375, -0.013865157961845398, -0.10755985230207443, 0.022682225331664085, -0.07653800398111343, 0.24342505633831024)",1,1,0,1.5,6.0,6.0,1,1,0.8764940239043826
564,11804,"Benavente, Gustavo","Weisse, Flor",2.036890645586298,Región del Maule (11),Región del Biobío (13),UDI,UDI,Gustavo Benavente Vergara,Flor Weisse Novoa,centro_derecha,centro_derecha,gustavo benavente,flor weisse,positive,,3.0,"(0.6005507707595825, -0.033216867595911026, -0.8693734407424927, 0.4111100435256958, -0.7116571068763733, 0.12563498318195343, 0.2866595685482025, -0.11520090699195862, 0.08838213980197906, -0.10231241583824158, 0.3167448043823242, 0.06578192114830017)","(0.7492145299911499, -0.09251458197832108, -0.9947445392608643, 0.4519234001636505, -0.18849317729473114, 0.355893075466156, 0.09074534475803375, -0.013865157961845398, -0.10755985230207443, 0.022682225331664085, -0.07653800398111343, 0.24342505633831024)",1,1,0,1.5,6.0,6.0,1,1,0.8774900398406378
565,11806,"Munoz, Francesca","Sauerbaum, Frank",2.038208168642951,Región del Biobío (13),Región de Ńuble (5),PSC,RN,Francesca Munoz Gonzalez,Frank Sauerbaum Munoz,derecha,centro_derecha,francesca muñoz,frank sauerbaum,positive,,3.0,"(0.8633164763450623, 0.418435275554657, 1.1003223657608032, -0.10827561467885971, -0.15888196229934692, 0.009346075356006622, -0.39993348717689514, -0.2756942808628082, 0.1687650978565216, 0.09407395124435425, -0.1429423689842224, 0.39723750948905945)","(0.23506870865821838, -0.6223311424255371, 0.766700029373169, 0.4955075979232788, 0.38376885652542114, 0.16091376543045044, -0.5324954390525818, -0.04798886179924011, 0.00546069024130702, 0.17133714258670807, -0.100320965051651, 0.5806187987327576)",0,0,0,1.5,7.0,1.0,0,1,0.8784860557768926
566,11818,"Barrera, Boris","Yeomans, Gael",2.042160737812912,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Boris Barrera Moreno,Gael Yeomans Araya,izquierda,izquierda,boris barrera,gael yeomans,neutral,,2.0,"(-0.36016225814819336, -0.770313560962677, 0.6618358492851257, 0.6424314379692078, -0.031686484813690186, 0.23307883739471436, -0.16970829665660858, 0.07655411213636398, 0.1556519716978073, 0.09132478386163712, -0.02301299199461937, 0.48244404792785645)","(-0.37476232647895813, -0.3489024341106415, 0.3404775559902191, 0.38837772607803345, 0.29868462681770325, 0.10271790623664856, -0.10603956878185272, -0.050362728536129, -0.16038575768470764, 0.2788885533809662, -0.09136515110731125, 0.303766131401062)",0,1,1,0.5,1.0,1.0,1,1,0.8814741035856579
567,11819,"Barrera, Boris","Yeomans, Gael",2.042160737812912,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Boris Barrera Moreno,Gael Yeomans Araya,izquierda,izquierda,boris barrera,gael yeomans,positive,,3.0,"(-0.36016225814819336, -0.770313560962677, 0.6618358492851257, 0.6424314379692078, -0.031686484813690186, 0.23307883739471436, -0.16970829665660858, 0.07655411213636398, 0.1556519716978073, 0.09132478386163712, -0.02301299199461937, 0.48244404792785645)","(-0.37476232647895813, -0.3489024341106415, 0.3404775559902191, 0.38837772607803345, 0.29868462681770325, 0.10271790623664856, -0.10603956878185272, -0.050362728536129, -0.16038575768470764, 0.2788885533809662, -0.09136515110731125, 0.303766131401062)",0,1,1,1.5,1.0,1.0,1,1,0.8814741035856579
